order_id,customer_id,created_at,total_amount,payment_method
3826,85,2024-05-11 03:24:56,371.91,paypal
3827,443,2023-03-25 00:55:55,1620.98,bank_transfer
3828,460,2023-02-02 10:04:41,342.9,paypal
3829,838,2024-02-01 18:00:42,241.63,credit_card
3830,187,2023-11-01 06:07:43,1949.75,credit_card
3831,357,2024-09-01 10:14:44,485.65,paypal
3832,797,2024-10-14 21:55:14,16.06,debit_card
3833,818,2023-01-18 18:22:29,76.06,debit_card
3834,361,2023-09-03 23:16:06,779.01,bank_transfer
3835,432,2023-02-07 14:16:30,377.15,bank_transfer
3836,274,2024-04-12 02:48:36,449.73,bank_transfer
3837,938,2024-12-06 14:35:39,95.08,paypal
3838,115,2023-07-09 21:45:53,63.34,credit_card
3839,938,2025-02-21 14:22:49,484.99,paypal
3840,670,2024-10-27 17:56:26,244.86,debit_card
3841,512,2024-09-10 23:51:26,395.78,debit_card
3842,33,2025-01-20 10:37:43,1232.92,debit_card
3843,455,2025-04-25 23:01:36,93.77,credit_card
3844,390,2023-08-28 02:21:32,1506.52,debit_card
3845,144,2023-05-06 07:32:08,49.7,debit_card
3846,636,2024-06-26 02:05:54,350.98,bank_transfer
3847,973,2024-07-24 15:14:57,1043.62,debit_card
3848,539,2024-11-22 15:05:04,20.89,credit_card
3849,696,2025-05-27 04:18:11,353.96,bank_transfer
3850,67,2024-10-28 06:54:41,536.56,credit_card
3851,399,2023-01-11 04:57:15,1011.09,debit_card
3852,113,2024-06-27 13:53:01,570.16,paypal
3853,592,2023-09-25 19:19:55,336.16,credit_card
3854,944,2024-08-25 18:46:42,1264.53,credit_card
3855,639,2024-07-02 06:28:50,275.36,paypal
3856,75,2023-06-01 14:38:18,802.83,paypal
3857,329,2023-05-23 02:03:25,183.21,paypal
3858,526,2023-05-23 08:04:05,835.63,debit_card
3859,383,2023-02-11 11:54:00,1381.24,paypal
3860,832,2024-11-06 22:23:48,592.9,paypal
3861,805,2023-05-27 04:09:03,337.87,bank_transfer
3862,590,2023-11-09 07:15:38,162.31,credit_card
3863,350,2023-09-25 13:52:28,1232.15,paypal
3864,216,2025-03-28 10:39:41,363.41,bank_transfer
3865,104,2024-09-03 01:07:02,168.02,paypal
3866,329,2024-02-10 19:32:56,1601.19,bank_transfer
3867,393,2024-07-29 20:56:46,71.7,paypal
3868,658,2023-08-12 01:09:06,108.02,paypal
3869,638,2024-11-13 22:15:40,1317.52,paypal
3870,69,2025-04-10 14:22:19,394.7,credit_card
3871,372,2025-02-08 13:55:00,129.48,paypal
3872,158,2025-04-20 13:00:19,921.88,paypal
3873,142,2024-02-12 01:50:45,49.64,credit_card
3874,823,2024-12-19 10:21:24,154.24,debit_card
3875,38,2024-05-01 19:44:41,611.43,bank_transfer
3876,400,2024-11-18 07:25:41,417.27,bank_transfer
3877,149,2025-06-04 08:13:40,335.38,credit_card
3878,878,2023-05-31 12:25:28,1565.94,debit_card
3879,535,2024-10-08 04:21:05,832.93,credit_card
3880,195,2023-01-21 18:47:10,225.84,credit_card
3881,488,2023-01-01 17:13:47,246.32,debit_card
3882,711,2023-10-24 03:19:16,41.32,credit_card
3883,963,2024-10-20 19:39:38,463.12,bank_transfer
3884,187,2024-02-23 01:17:48,26.85,credit_card
3885,888,2024-11-22 19:30:30,124.04,bank_transfer
3886,938,2023-07-28 07:16:28,198.99,bank_transfer
3887,925,2023-12-03 13:40:17,507.48,bank_transfer
3888,619,2024-02-23 09:22:12,480.7,paypal
3889,611,2025-03-25 17:47:15,1640.14,credit_card
3890,383,2023-02-11 13:06:16,1012.26,bank_transfer
3891,732,2025-05-29 17:15:55,466.07,paypal
3892,512,2024-02-13 23:00:47,47.03,bank_transfer
3893,661,2023-09-09 05:59:15,847.42,credit_card
3894,410,2025-06-14 06:39:19,328.21,credit_card
3895,711,2025-05-15 23:09:09,15.14,credit_card
3896,819,2025-06-04 05:21:54,795.23,debit_card
3897,135,2023-07-20 03:47:19,1783.24,credit_card
3898,831,2023-06-11 11:13:19,1172.05,debit_card
3899,522,2023-03-03 19:20:28,385.31,bank_transfer
3900,843,2023-09-05 12:27:45,1570.03,credit_card
3901,414,2024-10-10 16:06:25,110.39,paypal
3902,354,2023-08-28 04:51:39,205.78,bank_transfer
3903,924,2024-11-03 05:01:31,1721.92,paypal
3904,210,2025-03-01 14:01:46,581.81,bank_transfer
3905,842,2024-09-14 17:00:28,611.05,debit_card
3906,463,2024-06-17 11:02:52,1558.68,paypal
3907,500,2024-12-08 00:09:11,361.14,paypal
3908,281,2024-08-22 01:35:06,246.95,credit_card
3909,552,2023-04-13 00:25:01,534.84,credit_card
3910,300,2023-08-24 18:01:30,273.24,credit_card
3911,37,2023-06-17 16:27:53,675.13,paypal
3912,235,2023-08-30 04:09:18,617.08,paypal
3913,5,2025-01-15 14:17:24,1969.09,paypal
3914,983,2025-03-24 05:42:28,1576.25,debit_card
3915,967,2024-10-14 07:47:27,242.88,paypal
3916,372,2025-04-05 16:40:06,244.88,paypal
3917,707,2025-05-28 03:08:31,103.44,credit_card
3918,316,2023-12-19 20:42:51,156.78,bank_transfer
3919,652,2023-11-22 18:21:09,334.96,paypal
3920,793,2025-06-22 08:40:55,287.42,paypal
3921,955,2024-05-24 04:36:22,279.29,paypal
3922,379,2024-06-23 20:48:51,1427.85,credit_card
3923,767,2024-03-15 14:46:33,724.73,credit_card
3924,226,2025-01-22 19:01:51,478.65,debit_card
3925,990,2024-01-17 14:03:42,476.11,debit_card
3926,24,2023-05-28 00:21:21,149.08,paypal
3927,583,2023-05-29 01:45:47,158.1,paypal
3928,638,2024-04-29 15:50:16,238.16,paypal
3929,671,2024-03-22 07:29:48,268.5,debit_card
3930,115,2023-03-12 14:48:54,176.98,credit_card
3931,944,2025-04-04 14:39:30,532.9,debit_card
3932,158,2024-06-03 13:53:44,534.94,debit_card
3933,601,2025-05-25 21:05:55,1079.66,bank_transfer
3934,187,2023-11-20 21:28:08,147.56,bank_transfer
3935,279,2023-01-02 12:07:59,196.44,bank_transfer
3936,524,2024-10-02 14:25:41,1628.3,bank_transfer
3937,399,2023-09-20 21:43:44,233.96,credit_card
3938,144,2023-02-27 18:06:53,1447.73,credit_card
3939,152,2023-08-28 05:01:26,49.52,debit_card
3940,400,2023-09-03 00:02:53,149.08,paypal
3941,739,2023-08-15 05:57:02,897.56,debit_card
3942,904,2023-05-30 22:07:54,168.38,paypal
3943,84,2024-01-02 07:04:32,1246.46,bank_transfer
3944,369,2023-10-13 12:18:52,1808.15,credit_card
3945,102,2023-10-21 22:36:11,25.86,credit_card
3946,19,2024-01-04 21:58:03,1150.33,bank_transfer
3947,639,2023-04-17 23:17:23,386.19,bank_transfer
3948,581,2024-11-30 18:50:47,577.66,debit_card
3949,145,2023-09-07 12:08:35,1208.96,credit_card
3950,198,2023-02-12 13:47:14,1144.67,paypal
3951,24,2024-06-09 16:14:13,360.83,bank_transfer
3952,833,2023-02-10 19:53:33,828.28,bank_transfer
3953,978,2023-11-02 15:24:04,556.32,paypal
3954,129,2023-05-04 18:55:43,1360.74,paypal
3955,195,2023-10-10 13:52:20,197.73,bank_transfer
3956,867,2024-04-16 11:19:36,370.82,paypal
3957,935,2024-07-23 16:47:42,533.98,debit_card
3958,400,2024-06-01 04:53:28,198.05,paypal
3959,48,2024-07-05 14:35:17,233.14,bank_transfer
3960,37,2024-11-23 08:48:46,1494.35,paypal
3961,552,2023-11-08 06:40:09,1033.46,paypal
3962,369,2024-02-25 10:43:20,406.53,debit_card
3963,28,2024-04-08 12:05:51,242.82,credit_card
3964,563,2023-03-08 19:33:10,613.41,credit_card
3965,12,2024-07-18 14:26:00,427.98,paypal
3966,772,2024-11-11 10:50:43,1140.87,credit_card
3967,278,2024-12-15 21:36:31,417.36,debit_card
3968,37,2025-03-02 02:51:27,341.68,debit_card
3969,570,2023-10-26 19:02:54,1218.83,paypal
3970,376,2023-03-29 22:08:29,24.76,bank_transfer
3971,976,2023-03-04 07:04:11,402.86,debit_card
3972,523,2023-05-17 23:00:56,2003.73,paypal
3973,239,2023-04-22 19:22:27,1064.78,credit_card
3974,692,2023-12-24 19:28:38,713.09,debit_card
3975,234,2024-07-28 10:34:48,615.18,paypal
3976,913,2024-05-08 08:52:23,1468.62,debit_card
3977,352,2023-08-14 07:10:05,684.67,credit_card
3978,525,2025-05-02 12:30:31,304.24,debit_card
3979,48,2024-05-08 09:01:23,234.36,debit_card
3980,407,2023-04-26 12:47:17,779.27,debit_card
3981,830,2025-03-13 02:51:01,504.94,paypal
3982,793,2024-05-28 20:14:02,274.92,paypal
3983,189,2023-09-27 20:26:02,783.55,credit_card
3984,191,2023-09-23 17:35:20,792.19,credit_card
3985,809,2024-10-23 20:55:37,386.2,debit_card
3986,937,2024-01-26 14:30:47,643.35,debit_card
3987,96,2023-03-27 01:41:25,529.98,credit_card
3988,425,2023-05-08 22:03:21,228.5,bank_transfer
3989,309,2025-05-23 10:18:13,1400.42,credit_card
3990,871,2025-01-11 19:51:53,595.84,paypal
3991,83,2023-03-10 10:04:08,241.99,paypal
3992,179,2023-03-17 14:27:36,12.14,bank_transfer
3993,732,2023-10-18 05:06:34,602.62,credit_card
3994,48,2024-10-10 23:58:18,33.39,credit_card
3995,474,2023-10-07 17:04:02,952.58,paypal
3996,422,2023-05-26 12:25:32,1393.35,paypal
3997,305,2023-03-05 03:20:22,383.62,bank_transfer
3998,371,2024-07-04 13:34:45,148.8,bank_transfer
3999,510,2023-02-25 13:55:02,2145.58,credit_card
4000,144,2025-02-06 02:17:04,237.6,bank_transfer
4001,552,2023-02-10 00:46:35,124.73,credit_card
4002,793,2024-01-22 22:18:08,110.9,paypal
4003,742,2023-05-31 10:20:35,730.43,bank_transfer
4004,141,2023-05-12 01:27:09,1319.12,credit_card
4005,138,2024-11-05 11:02:24,554.88,debit_card
4006,230,2024-11-01 08:30:29,201.72,credit_card
4007,333,2023-09-21 02:41:31,90.54,paypal
4008,391,2024-10-02 10:30:46,855.61,paypal
4009,664,2025-06-13 23:43:48,192.69,debit_card
4010,54,2023-04-09 11:22:59,859.48,credit_card
4011,34,2024-04-16 19:49:09,881.04,bank_transfer
4012,368,2023-02-27 11:17:39,1462.8,paypal
4013,680,2023-12-12 23:45:58,663.73,credit_card
4014,167,2023-09-15 18:41:40,311.95,debit_card
4015,622,2023-06-22 23:51:56,386.1,bank_transfer
4016,222,2024-10-25 15:05:18,1452.37,paypal
4017,888,2024-01-25 04:55:09,57.12,paypal
4018,901,2023-12-28 06:32:32,432.89,bank_transfer
4019,266,2024-09-20 06:07:24,1104.46,debit_card
4020,193,2023-02-04 10:10:00,778.74,credit_card
4021,392,2023-12-17 21:53:49,59.43,debit_card
4022,203,2024-01-26 15:29:47,605.66,bank_transfer
4023,654,2024-06-27 19:06:48,90.63,debit_card
4024,821,2025-03-28 16:09:57,386.43,credit_card
4025,655,2023-03-28 05:16:53,1427.44,bank_transfer
4026,819,2023-04-03 15:52:46,330.58,credit_card
4027,375,2024-07-07 11:23:33,105.22,debit_card
4028,142,2024-05-05 20:54:14,51.72,paypal
4029,720,2024-01-12 01:17:12,827.96,credit_card
4030,333,2024-02-09 13:37:09,441.75,credit_card
4031,652,2023-08-29 21:57:34,1826.74,bank_transfer
4032,233,2025-01-13 09:17:54,406.33,paypal
4033,80,2023-06-27 20:06:27,670.83,paypal
4034,990,2023-10-08 22:10:43,406.35,paypal
4035,142,2025-06-26 10:32:52,537.47,debit_card
4036,989,2023-03-18 06:22:46,863.77,debit_card
4037,981,2025-05-23 08:09:01,351.6,debit_card
4038,777,2025-03-17 23:07:42,307.43,debit_card
4039,638,2025-06-24 15:55:08,475.0,paypal
4040,556,2025-04-12 01:16:31,444.39,debit_card
4041,864,2024-02-01 00:54:31,497.48,credit_card
4042,258,2024-06-29 04:28:01,652.28,credit_card
4043,444,2025-01-05 21:21:29,321.84,debit_card
4044,597,2023-12-01 18:26:36,90.04,bank_transfer
4045,392,2024-10-22 11:11:16,998.67,bank_transfer
4046,409,2025-04-27 11:13:01,777.33,debit_card
4047,303,2024-09-20 20:44:33,1267.6,paypal
4048,541,2024-12-09 12:47:56,490.22,debit_card
4049,851,2024-11-16 19:26:30,392.9,credit_card
4050,171,2023-04-12 17:30:13,267.21,credit_card
4051,938,2024-11-21 16:28:19,167.48,bank_transfer
4052,673,2023-02-10 09:43:03,409.7,paypal
4053,817,2023-11-02 03:54:56,845.4,credit_card
4054,534,2023-12-13 06:27:11,180.0,credit_card
4055,765,2023-09-07 07:44:04,298.81,bank_transfer
4056,19,2023-05-29 00:46:09,283.17,paypal
4057,811,2023-12-03 04:05:49,570.04,debit_card
4058,37,2024-11-09 18:33:36,924.48,debit_card
4059,893,2024-10-02 19:30:15,1275.35,paypal
4060,990,2023-08-07 10:05:40,1144.28,paypal
4061,261,2023-03-19 21:08:32,376.88,debit_card
4062,178,2023-08-23 14:35:17,445.59,paypal
4063,750,2024-04-08 00:43:53,628.82,paypal
4064,213,2024-05-22 13:23:37,420.76,debit_card
4065,864,2024-01-09 05:08:11,195.17,paypal
4066,103,2025-06-11 04:04:33,1043.69,paypal
4067,122,2023-04-13 03:51:02,505.17,credit_card
4068,984,2025-06-04 11:55:51,332.89,credit_card
4069,656,2023-05-08 14:02:50,757.4,debit_card
4070,846,2024-04-10 01:52:27,541.68,debit_card
4071,299,2025-06-25 06:22:54,570.98,paypal
4072,659,2024-11-02 03:54:51,838.66,bank_transfer
4073,576,2024-03-05 04:17:20,745.38,bank_transfer
4074,582,2025-05-28 20:32:45,200.68,credit_card
4075,668,2024-09-07 20:43:13,1280.79,bank_transfer
4076,552,2025-04-04 07:49:15,558.18,paypal
4077,411,2023-08-13 07:46:00,85.8,paypal
4078,240,2025-04-18 14:18:34,445.07,credit_card
4079,754,2023-11-29 23:41:00,306.86,credit_card
4080,191,2024-12-10 18:56:56,327.84,paypal
4081,673,2023-07-02 16:09:19,31.58,credit_card
4082,198,2024-01-13 02:31:59,433.31,debit_card
4083,605,2024-01-25 15:53:09,163.32,paypal
4084,726,2023-09-14 23:03:46,362.04,bank_transfer
4085,185,2023-06-07 02:20:11,211.49,credit_card
4086,56,2023-04-01 23:08:01,219.96,bank_transfer
4087,125,2024-11-01 00:45:53,368.31,debit_card
4088,586,2023-02-28 16:41:22,1091.92,paypal
4089,849,2023-04-04 17:55:50,102.44,debit_card
4090,42,2023-12-07 14:15:54,201.64,bank_transfer
4091,715,2024-06-07 21:57:07,644.66,paypal
4092,314,2024-01-10 03:20:55,749.68,credit_card
4093,458,2024-06-16 10:14:16,275.93,bank_transfer
4094,935,2023-08-25 18:03:07,778.28,paypal
4095,305,2023-07-10 00:08:37,526.8,paypal
4096,441,2024-04-29 15:40:39,302.16,debit_card
4097,15,2023-07-19 04:12:00,580.12,debit_card
4098,81,2023-02-04 22:39:55,684.61,paypal
4099,220,2025-02-01 04:26:10,332.32,credit_card
4100,27,2024-03-28 01:37:52,671.91,credit_card
4101,613,2023-11-24 16:10:56,61.23,paypal
4102,407,2024-01-21 18:33:54,604.93,bank_transfer
4103,525,2023-07-17 02:38:57,1274.02,bank_transfer
4104,155,2024-11-08 08:34:22,845.28,bank_transfer
4105,264,2024-12-02 16:36:01,274.0,bank_transfer
4106,642,2023-03-04 05:31:40,464.06,credit_card
4107,967,2025-01-21 05:21:00,107.94,debit_card
4108,48,2024-07-27 17:56:05,230.64,credit_card
4109,894,2023-06-23 12:46:32,1299.09,bank_transfer
4110,554,2023-03-03 14:56:35,782.43,credit_card
4111,540,2025-02-06 12:55:59,622.22,bank_transfer
4112,485,2024-09-18 08:38:31,739.83,debit_card
4113,68,2024-11-23 19:20:21,535.0,bank_transfer
4114,88,2024-06-22 02:35:32,564.53,credit_card
4115,581,2023-08-31 13:38:28,1120.07,debit_card
4116,314,2024-09-22 17:17:32,1444.56,bank_transfer
4117,927,2025-03-25 01:05:13,201.22,bank_transfer
4118,388,2024-11-15 08:10:14,217.81,bank_transfer
4119,134,2025-03-15 11:58:29,109.86,paypal
4120,696,2024-10-07 07:01:38,695.6,bank_transfer
4121,260,2023-02-16 10:39:51,1195.84,credit_card
4122,507,2024-02-12 07:08:29,62.74,paypal
4123,680,2023-10-12 23:04:17,283.62,bank_transfer
4124,907,2024-12-29 19:02:27,865.94,paypal
4125,775,2023-12-02 14:02:42,409.94,credit_card
4126,659,2023-01-06 11:32:23,996.75,bank_transfer
4127,664,2024-12-02 06:00:23,216.15,debit_card
4128,954,2023-07-02 02:05:56,232.56,credit_card
4129,264,2024-10-18 07:00:33,150.72,credit_card
4130,2,2024-06-05 15:46:00,279.61,debit_card
4131,235,2023-02-21 13:18:50,413.84,credit_card
4132,184,2024-12-25 06:59:04,641.47,paypal
4133,639,2025-03-23 11:15:20,923.99,debit_card
4134,616,2023-03-14 12:13:41,1282.24,debit_card
4135,576,2023-08-11 18:37:47,1021.38,paypal
4136,19,2023-09-13 09:00:40,1444.49,credit_card
4137,707,2023-11-17 23:04:58,94.66,debit_card
4138,298,2023-11-19 22:15:07,507.5,debit_card
4139,644,2025-05-04 19:09:33,685.19,paypal
4140,534,2025-06-28 14:36:13,145.08,debit_card
4141,314,2023-07-07 14:31:03,413.6,bank_transfer
4142,129,2024-10-25 17:39:44,1606.19,bank_transfer
4143,94,2024-10-05 19:18:46,1275.08,paypal
4144,829,2024-09-08 16:53:28,317.98,credit_card
4145,928,2024-09-20 12:34:18,1516.02,paypal
4146,630,2023-09-24 04:57:36,1095.3,paypal
4147,103,2024-01-19 07:58:06,154.35,bank_transfer
4148,382,2024-09-21 11:29:17,1008.12,bank_transfer
4149,708,2023-01-22 20:13:30,1843.97,paypal
4150,766,2024-08-27 09:15:34,485.1,paypal
4151,115,2023-03-18 20:03:34,441.14,debit_card
4152,1,2024-09-27 14:47:48,20.41,debit_card
4153,692,2023-12-12 01:04:49,1716.77,bank_transfer
4154,329,2023-09-30 12:17:10,783.81,paypal
4155,215,2023-09-03 03:19:07,467.26,paypal
4156,14,2023-02-16 06:14:37,194.83,bank_transfer
4157,522,2023-04-27 23:36:16,67.6,credit_card
4158,852,2023-11-19 21:25:40,971.79,paypal
4159,963,2024-05-26 13:33:12,1123.02,bank_transfer
4160,543,2023-12-28 06:48:49,605.44,debit_card
4161,500,2024-05-04 21:59:16,692.66,bank_transfer
4162,85,2024-01-29 22:58:57,83.56,paypal
4163,525,2023-04-17 09:43:29,1530.72,credit_card
4164,355,2024-06-13 18:22:45,355.85,credit_card
4165,588,2023-07-29 02:32:21,82.64,credit_card
4166,363,2025-06-24 13:59:20,912.15,bank_transfer
4167,203,2024-10-15 06:05:00,552.82,bank_transfer
4168,95,2023-10-13 11:57:46,394.26,credit_card
4169,286,2023-01-08 00:54:21,518.95,debit_card
4170,97,2025-02-11 18:19:54,935.68,debit_card
4171,156,2023-06-17 07:53:40,1578.42,credit_card
4172,987,2024-12-05 19:12:43,448.47,credit_card
4173,423,2025-02-25 05:23:55,485.37,debit_card
4174,512,2023-12-05 00:15:22,322.1,bank_transfer
4175,872,2023-05-01 22:24:38,360.64,debit_card
4176,994,2023-10-31 20:21:16,321.14,debit_card
4177,562,2024-05-17 18:25:34,682.62,paypal
4178,802,2024-06-13 17:05:58,431.13,paypal
4179,301,2024-12-16 22:09:41,379.12,credit_card
4180,277,2025-05-26 10:29:35,1459.51,bank_transfer
4181,383,2023-12-04 01:46:42,1381.62,credit_card
4182,654,2023-12-18 21:09:30,570.16,debit_card
4183,667,2025-02-12 20:35:30,232.45,bank_transfer
4184,286,2025-04-01 05:25:29,790.06,credit_card
4185,128,2025-05-11 13:24:28,910.05,paypal
4186,615,2023-01-23 04:09:45,90.74,paypal
4187,123,2023-07-07 11:22:03,134.08,debit_card
4188,557,2025-04-21 04:39:30,3084.83,paypal
4189,675,2024-06-21 00:24:51,1081.5,credit_card
4190,681,2023-12-05 18:10:22,1107.92,paypal
4191,733,2023-11-11 20:11:36,689.36,bank_transfer
4192,872,2024-01-20 01:32:54,1034.63,bank_transfer
4193,484,2025-02-11 13:35:02,51.22,bank_transfer
4194,709,2024-07-30 04:41:25,536.19,bank_transfer
4195,596,2025-06-01 13:03:13,447.85,bank_transfer
4196,161,2023-08-22 17:53:31,169.67,credit_card
4197,24,2024-04-30 00:50:43,279.09,paypal
4198,252,2024-01-28 03:23:41,49.12,bank_transfer
4199,422,2023-08-17 09:45:25,455.64,credit_card
4200,594,2024-07-28 20:40:50,162.5,debit_card
4201,850,2024-12-18 12:15:58,2226.96,credit_card
4202,170,2023-01-01 17:15:07,358.05,debit_card
4203,121,2024-03-11 17:25:57,797.45,debit_card
4204,966,2023-08-11 23:28:02,587.74,credit_card
4205,105,2023-04-10 11:01:41,268.92,bank_transfer
4206,458,2023-10-02 03:49:24,348.33,paypal
4207,566,2025-02-21 23:09:35,256.08,bank_transfer
4208,522,2024-03-31 02:16:45,559.49,credit_card
4209,85,2023-11-18 20:06:02,1507.52,credit_card
4210,55,2023-07-02 13:03:35,301.83,paypal
4211,104,2024-07-22 18:42:03,731.67,credit_card
4212,566,2024-12-06 02:02:07,24.28,credit_card
4213,523,2024-08-17 19:46:00,92.96,debit_card
4214,198,2023-12-08 08:33:45,230.48,bank_transfer
4215,620,2023-05-12 23:23:35,16.06,debit_card
4216,813,2024-01-01 21:28:54,543.52,paypal
4217,38,2024-10-19 05:45:04,63.42,paypal
4218,482,2024-03-29 13:50:17,287.78,debit_card
4219,673,2023-12-26 16:30:08,573.21,credit_card
4220,212,2023-02-06 14:43:44,907.19,bank_transfer
4221,280,2023-12-18 19:47:45,638.52,paypal
4222,592,2023-12-03 03:59:03,1465.94,debit_card
4223,904,2024-01-01 18:57:41,215.29,credit_card
4224,799,2024-07-19 16:15:11,344.71,paypal
4225,563,2023-03-30 10:59:00,1881.89,paypal
4226,709,2024-01-26 03:12:48,447.3,debit_card
4227,338,2023-04-15 23:09:33,664.64,debit_card
4228,622,2024-06-14 14:31:49,206.78,bank_transfer
4229,442,2024-10-24 07:24:36,207.62,paypal
4230,162,2023-06-10 17:50:10,857.02,debit_card
4231,682,2023-06-03 06:05:10,293.48,paypal
4232,534,2024-09-10 01:26:36,955.8,credit_card
4233,330,2024-04-08 18:48:32,296.56,debit_card
4234,919,2024-06-25 22:04:59,467.9,bank_transfer
4235,23,2025-06-25 12:34:53,718.76,credit_card
4236,287,2024-09-07 15:34:29,891.8,bank_transfer
4237,55,2023-01-05 07:34:09,1678.21,credit_card
4238,751,2024-04-10 02:35:44,571.69,credit_card
4239,683,2024-12-22 20:44:53,160.08,paypal
4240,304,2023-12-15 07:16:11,953.6,paypal
4241,658,2023-05-30 00:18:20,1256.92,debit_card
4242,373,2025-05-20 09:42:16,1156.67,paypal
4243,737,2023-12-13 04:06:20,884.75,bank_transfer
4244,428,2023-01-11 21:30:40,278.99,paypal
4245,392,2024-10-20 02:05:37,299.39,credit_card
4246,939,2024-05-03 13:44:21,584.65,paypal
4247,210,2024-07-16 13:51:41,324.72,paypal
4248,115,2025-03-01 14:04:43,1152.13,credit_card
4249,565,2024-12-23 16:26:13,1264.38,bank_transfer
4250,970,2024-12-24 17:05:29,288.68,bank_transfer
4251,353,2023-02-16 00:41:29,647.61,debit_card
4252,58,2024-08-13 02:51:10,709.22,bank_transfer
4253,311,2023-04-06 16:11:23,973.69,credit_card
4254,493,2025-03-24 13:37:38,670.66,paypal
4255,144,2025-06-29 20:58:10,862.06,bank_transfer
4256,638,2023-11-08 08:52:30,279.16,debit_card
4257,997,2025-04-19 19:28:39,1564.79,paypal
4258,426,2023-05-26 15:42:17,226.77,credit_card
4259,329,2023-08-13 13:16:09,326.37,debit_card
4260,380,2023-03-20 11:12:46,191.46,debit_card
4261,112,2025-02-01 10:40:00,529.32,paypal
4262,884,2023-10-17 12:39:49,1123.62,paypal
4263,395,2023-11-22 14:55:33,1454.31,paypal
4264,361,2023-05-22 04:17:27,96.02,bank_transfer
4265,638,2023-09-10 01:14:41,881.76,debit_card
4266,422,2025-01-25 18:20:24,1763.94,debit_card
4267,628,2023-06-14 07:22:21,674.84,debit_card
4268,57,2025-06-12 07:01:40,344.68,credit_card
4269,804,2024-02-03 03:03:37,428.09,paypal
4270,947,2024-02-26 21:04:49,1230.87,debit_card
4271,629,2023-06-17 09:36:23,851.86,credit_card
4272,962,2024-03-16 09:42:38,636.13,debit_card
4273,141,2025-03-05 18:30:40,319.94,bank_transfer
4274,457,2023-04-29 17:55:09,858.56,paypal
4275,581,2024-02-09 21:05:05,748.65,debit_card
4276,561,2024-05-07 23:10:59,166.18,paypal
4277,381,2025-01-07 14:04:45,196.3,credit_card
4278,310,2024-11-21 13:55:41,291.04,bank_transfer
4279,123,2025-05-15 08:10:48,623.25,paypal
4280,368,2025-04-28 07:03:59,213.29,paypal
4281,144,2024-07-28 02:08:16,746.25,credit_card
4282,715,2023-06-04 21:29:20,732.39,paypal
4283,176,2024-05-10 19:07:33,1236.72,debit_card
4284,56,2025-05-27 20:42:03,347.89,credit_card
4285,529,2023-05-06 21:41:14,567.97,paypal
4286,576,2024-01-31 08:09:28,324.14,debit_card
4287,872,2023-05-10 19:22:15,192.77,credit_card
4288,554,2023-08-16 13:30:30,180.08,bank_transfer
4289,316,2023-09-10 22:54:22,292.78,paypal
4290,789,2023-08-11 16:18:21,760.8,credit_card
4291,522,2023-06-15 13:43:13,113.79,paypal
4292,78,2023-02-02 08:59:22,366.12,bank_transfer
4293,543,2023-02-22 05:49:19,229.56,paypal
4294,914,2025-01-02 09:54:56,417.82,paypal
4295,374,2024-12-01 15:34:04,135.81,paypal
4296,264,2024-08-26 08:50:30,81.91,credit_card
4297,134,2024-09-24 07:50:18,218.89,credit_card
4298,141,2025-03-20 19:16:37,70.96,credit_card
4299,416,2023-08-26 11:58:24,202.8,paypal
4300,576,2025-05-15 06:14:00,602.72,paypal
4301,79,2024-03-13 01:31:54,413.53,credit_card
4302,945,2024-04-06 05:02:17,657.54,paypal
4303,736,2024-11-09 20:07:05,1195.5,paypal
4304,568,2024-11-14 20:24:59,738.58,bank_transfer
4305,824,2024-02-10 00:30:37,1063.84,paypal
4306,79,2023-12-23 09:04:49,531.87,debit_card
4307,457,2023-03-14 01:26:49,80.55,debit_card
4308,612,2025-05-29 11:42:14,393.93,debit_card
4309,825,2024-06-23 11:57:51,826.08,debit_card
4310,767,2024-12-23 20:02:19,871.57,bank_transfer
4311,242,2024-02-10 05:35:23,633.96,debit_card
4312,947,2025-06-21 09:47:37,161.91,debit_card
4313,120,2024-08-20 10:38:14,452.12,bank_transfer
4314,873,2023-10-09 15:48:41,460.71,bank_transfer
4315,973,2024-11-13 02:05:04,946.67,credit_card
4316,156,2025-05-24 02:24:11,287.11,credit_card
4317,702,2023-01-14 02:49:29,836.11,debit_card
4318,37,2024-01-17 15:48:33,2123.35,debit_card
4319,386,2025-05-26 17:57:40,328.21,debit_card
4320,500,2023-08-27 18:06:55,406.52,bank_transfer
4321,559,2023-06-07 10:16:57,584.96,bank_transfer
4322,940,2025-06-06 04:49:02,309.4,bank_transfer
4323,654,2023-01-03 12:22:40,973.74,credit_card
4324,459,2023-01-06 00:31:55,1629.01,credit_card
4325,799,2023-01-10 14:04:35,275.9,credit_card
4326,957,2023-02-25 13:10:38,60.57,credit_card
4327,23,2024-08-11 10:48:26,1571.76,credit_card
4328,985,2023-03-03 14:51:35,61.23,credit_card
4329,85,2023-05-07 16:53:36,1565.35,paypal
4330,805,2025-02-26 09:27:53,202.18,credit_card
4331,246,2023-04-08 17:34:29,1367.63,credit_card
4332,126,2023-09-01 23:12:25,945.18,paypal
4333,422,2024-12-25 20:18:04,403.85,paypal
4334,623,2023-08-03 20:52:59,1354.53,paypal
4335,357,2024-03-22 14:07:45,540.71,debit_card
4336,52,2023-06-14 10:59:49,752.4,debit_card
