order_item_id,order_id,product_id,quantity,unit_price
11798,3918,100,2,78.39
11799,3919,157,2,167.48
11800,3920,35,2,143.71
11801,3921,41,1,11.79
11802,3921,163,2,133.75
11803,3922,16,4,51.22
11804,3922,21,3,49.64
11805,3922,77,2,62.26
11806,3922,36,3,316.51
11807,3923,165,4,128.81
11808,3923,41,3,11.79
11809,3923,100,1,78.39
11810,3923,11,2,37.93
11811,3923,42,1,19.87
11812,3924,47,4,80.46
11813,3924,60,1,30.31
11814,3924,42,2,19.87
11815,3924,56,4,21.69
11816,3925,56,4,21.69
11817,3925,143,1,112.5
11818,3925,128,2,20.75
11819,3925,119,3,78.45
11820,3926,54,2,74.54
11821,3927,134,3,32.51
11822,3927,185,1,60.57
11823,3928,78,2,41.29
11824,3928,127,2,77.79
11825,3929,176,3,66.13
11826,3929,52,3,23.37
11827,3930,193,2,88.49
11828,3931,28,4,27.57
11829,3931,73,1,35.91
11830,3931,127,3,77.79
11831,3931,40,4,19.37
11832,3931,11,2,37.93
11833,3932,81,1,251.49
11834,3932,102,2,24.05
11835,3932,119,3,78.45
11836,3933,106,1,57.62
11837,3933,78,3,41.29
11838,3933,113,3,299.39
11839,3934,182,2,29.78
11840,3934,1,4,22.0
11841,3935,3,3,39.46
11842,3935,51,1,31.58
11843,3935,177,1,46.48
11844,3936,70,1,26.85
11845,3936,65,4,254.68
11846,3936,120,3,99.47
11847,3936,123,4,71.08
11848,3937,37,4,25.89
11849,3937,51,2,31.58
11850,3937,4,1,67.24
11851,3938,94,3,277.01
11852,3938,170,1,332.58
11853,3938,148,1,76.06
11854,3938,50,3,42.32
11855,3938,152,2,40.55
11856,3939,27,2,24.76
11857,3940,54,2,74.54
11858,3941,148,1,76.06
11859,3941,32,2,49.61
11860,3941,58,2,361.14
11861,3942,26,2,26.57
11862,3942,106,2,57.62
11863,3943,168,2,62.02
11864,3943,114,3,90.04
11865,3943,143,4,112.5
11866,3943,47,1,80.46
11867,3943,47,4,80.46
11868,3944,55,4,112.05
11869,3944,148,4,76.06
11870,3944,160,3,48.29
11871,3944,58,2,361.14
11872,3944,180,4,47.14
11873,3945,129,1,25.86
11874,3946,11,3,37.93
11875,3946,98,4,94.35
11876,3946,38,4,139.58
11877,3946,25,2,50.41
11878,3947,86,3,61.13
11879,3947,118,3,67.6
11880,3948,40,2,19.37
11881,3948,146,1,102.69
11882,3948,37,3,25.89
11883,3948,61,4,89.64
11884,3949,171,3,53.95
11885,3949,40,2,19.37
11886,3949,145,2,127.09
11887,3949,17,2,293.92
11888,3949,101,3,55.45
11889,3950,173,1,56.75
11890,3950,59,3,134.41
11891,3950,198,3,166.16
11892,3950,171,1,53.95
11893,3950,176,2,66.13
11894,3951,119,3,78.45
11895,3951,31,4,31.37
11896,3952,45,3,30.6
11897,3952,142,4,116.11
11898,3952,182,2,29.78
11899,3952,140,2,79.39
11900,3952,70,2,26.85
11901,3953,111,2,51.45
11902,3953,163,2,133.75
11903,3953,177,4,46.48
11904,3954,5,4,83.94
11905,3954,49,3,41.68
11906,3954,7,3,243.37
11907,3954,128,1,20.75
11908,3954,54,2,74.54
11909,3955,3,4,39.46
11910,3955,97,1,39.89
11911,3956,79,3,11.13
11912,3956,92,2,30.21
11913,3956,94,1,277.01
11914,3957,174,2,77.82
11915,3957,9,2,116.54
11916,3957,128,4,20.75
11917,3957,77,1,62.26
11918,3958,161,1,61.19
11919,3958,128,1,20.75
11920,3958,142,1,116.11
11921,3959,131,2,47.33
11922,3959,196,4,34.62
11923,3960,180,3,47.14
11924,3960,102,1,24.05
11925,3960,158,3,344.68
11926,3960,187,4,73.71
11927,3961,165,2,128.81
11928,3961,35,2,143.71
11929,3961,58,1,361.14
11930,3961,154,4,31.82
11931,3962,29,1,104.7
11932,3962,82,3,100.61
11933,3963,96,3,63.04
11934,3963,70,2,26.85
11935,3964,136,1,275.36
11936,3964,188,3,95.91
11937,3964,107,2,25.16
11938,3965,148,3,76.06
11939,3965,155,4,49.95
11940,3966,93,2,35.85
11941,3966,87,4,101.09
11942,3966,131,2,47.33
11943,3966,134,1,32.51
11944,3966,59,4,134.41
11945,3967,16,3,51.22
11946,3967,8,1,23.52
11947,3967,14,3,21.13
11948,3967,8,4,23.52
11949,3967,28,3,27.57
11950,3968,62,1,120.08
11951,3968,118,1,67.6
11952,3968,4,1,67.24
11953,3968,56,4,21.69
11954,3969,184,2,50.82
11955,3969,35,1,143.71
11956,3969,7,4,243.37
11957,3970,27,1,24.76
11958,3971,138,3,95.11
11959,3971,42,3,19.87
11960,3971,6,1,57.92
11961,3972,103,4,365.7
11962,3972,110,3,12.14
11963,3972,8,1,23.52
11964,3972,84,3,143.68
11965,3972,155,1,49.95
11966,3973,81,2,251.49
11967,3973,114,4,90.04
11968,3973,25,4,50.41
11969,3974,78,4,41.29
11970,3974,21,2,49.64
11971,3974,67,4,67.72
11972,3974,24,1,88.43
11973,3974,182,3,29.78
11974,3975,23,4,122.77
11975,3975,79,3,11.13
11976,3975,130,1,90.71
11977,3976,44,2,57.39
11978,3976,170,4,332.58
11979,3976,8,1,23.52
11980,3977,147,3,53.97
11981,3977,110,2,12.14
11982,3977,198,3,166.16
11983,3978,148,4,76.06
11984,3979,163,1,133.75
11985,3979,82,1,100.61
11986,3980,197,1,72.17
11987,3980,189,2,52.39
11988,3980,142,4,116.11
11989,3980,54,1,74.54
11990,3980,12,2,31.67
11991,3981,147,3,53.97
11992,3981,68,2,53.84
11993,3981,119,3,78.45
11994,3982,30,4,68.73
11995,3983,188,3,95.91
11996,3983,87,1,101.09
11997,3983,120,1,99.47
11998,3983,79,1,11.13
11999,3983,88,3,94.71
12000,3984,140,3,79.39
12001,3984,94,2,277.01
12002,3985,124,1,110.37
12003,3985,47,1,80.46
12004,3985,78,4,41.29
12005,3985,92,1,30.21
12006,3986,122,2,45.37
12007,3986,45,2,30.6
12008,3986,72,1,15.14
12009,3986,144,3,83.09
12010,3986,173,4,56.75
12011,3987,159,4,111.85
12012,3987,78,2,41.29
12013,3988,118,1,67.6
12014,3988,194,2,80.45
12015,3989,191,1,83.28
12016,3989,85,3,332.89
12017,3989,23,1,122.77
12018,3989,18,2,97.85
12019,3990,180,4,47.14
12020,3990,44,2,57.39
12021,3990,83,2,96.3
12022,3990,155,2,49.95
12023,3991,129,3,25.86
12024,3991,99,1,26.88
12025,3991,2,1,54.44
12026,3991,144,1,83.09
12027,3992,110,1,12.14
12028,3993,153,4,26.02
12029,3993,166,3,61.94
12030,3993,71,3,31.98
12031,3993,196,1,34.62
12032,3993,75,3,60.72
12033,3994,79,3,11.13
12034,3995,123,1,71.08
12035,3995,9,3,116.54
12036,3995,80,2,37.68
12037,3995,117,4,88.11
12038,3995,153,4,26.02
12039,3996,89,1,14.79
12040,3996,113,4,299.39
12041,3996,192,4,28.81
12042,3996,19,4,16.44
12043,3997,38,2,139.58
12044,3997,99,1,26.88
12045,3997,129,3,25.86
12046,3998,179,1,90.16
12047,3998,125,2,29.32
12048,3999,12,4,31.67
12049,3999,85,4,332.89
12050,3999,59,3,134.41
12051,3999,86,2,61.13
12052,3999,171,3,53.95
12053,4000,41,1,11.79
12054,4000,187,2,73.71
12055,4000,100,1,78.39
12056,4001,99,1,26.88
12057,4001,18,1,97.85
12058,4002,101,2,55.45
12059,4003,2,4,54.44
12060,4003,138,3,95.11
12061,4003,5,1,83.94
12062,4003,93,4,35.85
12063,4004,177,3,46.48
12064,4004,53,2,279.09
12065,4004,54,3,74.54
12066,4004,120,4,99.47
12067,4005,26,4,26.57
12068,4005,34,4,112.15
12069,4006,4,3,67.24
12070,4007,150,2,45.27
12071,4008,117,3,88.11
12072,4008,181,4,31.71
12073,4008,142,4,116.11
12074,4009,134,3,32.51
12075,4009,90,3,31.72
12076,4010,47,4,80.46
12077,4010,59,4,134.41
12078,4011,147,4,53.97
12079,4011,170,2,332.58
12080,4012,103,4,365.7
12081,4013,121,2,260.81
12082,4013,89,3,14.79
12083,4013,151,2,24.05
12084,4013,21,1,49.64
12085,4014,108,4,25.76
12086,4014,160,1,48.29
12087,4014,32,3,49.61
12088,4014,41,1,11.79
12089,4015,99,4,26.88
12090,4015,148,1,76.06
12091,4015,165,1,128.81
12092,4015,187,1,73.71
12093,4016,178,3,71.35
12094,4016,90,4,31.72
12095,4016,136,3,275.36
12096,4016,142,2,116.11
12097,4016,26,2,26.57
12098,4017,126,3,19.04
12099,4018,111,4,51.45
12100,4018,39,1,27.76
12101,4018,177,1,46.48
12102,4018,40,3,19.37
12103,4018,51,3,31.58
12104,4019,198,2,166.16
12105,4019,37,1,25.89
12106,4019,112,3,248.75
12107,4020,179,3,90.16
12108,4020,160,4,48.29
12109,4020,21,4,49.64
12110,4020,9,1,116.54
12111,4021,186,3,12.58
12112,4021,56,1,21.69
12113,4022,55,4,112.05
12114,4022,18,1,97.85
12115,4022,42,3,19.87
12116,4023,92,3,30.21
12117,4024,165,3,128.81
12118,4025,90,3,31.72
12119,4025,174,2,77.82
12120,4025,67,3,67.72
12121,4025,7,4,243.37
12122,4026,172,2,17.99
12123,4026,42,3,19.87
12124,4026,200,4,42.9
12125,4026,14,3,21.13
12126,4027,167,2,52.61
12127,4028,129,2,25.86
12128,4029,69,4,135.36
12129,4029,89,4,14.79
12130,4029,33,2,26.0
12131,4029,90,1,31.72
12132,4029,73,4,35.91
12133,4030,6,4,57.92
12134,4030,99,3,26.88
12135,4030,51,1,31.58
12136,4030,18,1,97.85
12137,4031,159,4,111.85
12138,4031,181,2,31.71
12139,4031,136,4,275.36
12140,4031,186,2,12.58
12141,4031,131,4,47.33
12142,4032,1,4,22.0
12143,4032,45,1,30.6
12144,4032,188,3,95.91
12145,4033,55,2,112.05
12146,4033,176,4,66.13
12147,4033,156,3,27.19
12148,4033,107,4,25.16
12149,4034,96,3,63.04
12150,4034,78,3,41.29
12151,4034,91,1,41.32
12152,4034,153,2,26.02
12153,4035,152,3,40.55
12154,4035,195,2,46.37
12155,4035,50,4,42.32
12156,4035,90,3,31.72
12157,4035,125,2,29.32
12158,4036,88,4,94.71
12159,4036,67,4,67.72
12160,4036,178,3,71.35
12161,4037,78,1,41.29
12162,4037,139,3,20.58
12163,4037,122,2,45.37
12164,4037,167,3,52.61
12165,4038,154,3,31.82
12166,4038,104,2,49.96
12167,4038,55,1,112.05
12168,4039,180,2,47.14
12169,4039,49,3,41.68
12170,4039,64,1,31.58
12171,4039,55,2,112.05
12172,4040,140,1,79.39
12173,4040,104,4,49.96
12174,4040,78,4,41.29
12175,4041,98,4,94.35
12176,4041,62,1,120.08
12177,4042,39,4,27.76
12178,4042,157,1,167.48
12179,4042,108,4,25.76
12180,4042,69,2,135.36
12181,4043,47,4,80.46
12182,4044,114,1,90.04
12183,4045,85,3,332.89
12184,4046,129,1,25.86
12185,4046,87,2,101.09
12186,4046,176,2,66.13
12187,4046,79,3,11.13
12188,4046,188,4,95.91
12189,4047,85,1,332.89
12190,4047,9,3,116.54
12191,4047,138,3,95.11
12192,4047,21,4,49.64
12193,4047,169,2,50.6
12194,4048,75,1,60.72
12195,4048,35,1,143.71
12196,4048,192,2,28.81
12197,4048,200,3,42.9
12198,4048,120,1,99.47
12199,4049,51,3,31.58
12200,4049,54,4,74.54
12201,4050,104,1,49.96
12202,4050,38,1,139.58
12203,4050,37,3,25.89
12204,4051,157,1,167.48
12205,4052,131,1,47.33
12206,4052,196,2,34.62
12207,4052,122,1,45.37
12208,4052,166,4,61.94
12209,4053,81,3,251.49
12210,4053,60,3,30.31
12211,4054,49,2,41.68
12212,4054,139,1,20.58
12213,4054,148,1,76.06
12214,4055,140,1,79.39
12215,4055,91,3,41.32
12216,4055,154,3,31.82
12217,4056,1,2,22.0
12218,4056,86,2,61.13
12219,4056,132,1,90.34
12220,4056,26,1,26.57
12221,4057,62,2,120.08
12222,4057,78,4,41.29
12223,4057,183,4,41.18
12224,4058,87,3,101.09
12225,4058,84,1,143.68
12226,4058,171,1,53.95
12227,4058,61,4,89.64
12228,4058,134,2,32.51
12229,4059,113,4,299.39
12230,4059,127,1,77.79
12231,4060,59,2,134.41
12232,4060,124,3,110.37
12233,4060,173,4,56.75
12234,4060,152,3,40.55
12235,4060,18,2,97.85
12236,4061,109,4,16.06
12237,4061,34,2,112.15
12238,4061,116,1,12.28
12239,4061,148,1,76.06
12240,4062,124,1,110.37
12241,4062,39,1,27.76
12242,4062,152,3,40.55
12243,4062,195,1,46.37
12244,4062,177,3,46.48
12245,4063,16,4,51.22
12246,4063,112,1,248.75
12247,4063,151,2,24.05
12248,4063,145,1,127.09
12249,4064,175,2,122.58
12250,4064,105,1,21.94
12251,4064,16,3,51.22
12252,4065,99,1,26.88
12253,4065,40,1,19.37
12254,4065,21,3,49.64
12255,4066,27,4,24.76
12256,4066,17,1,293.92
12257,4066,137,1,129.99
12258,4066,120,2,99.47
12259,4066,194,4,80.45
12260,4067,64,3,31.58
12261,4067,140,3,79.39
12262,4067,26,2,26.57
12263,4067,182,4,29.78
12264,4068,85,1,332.89
12265,4069,199,4,81.59
12266,4069,84,3,143.68
12267,4070,132,4,90.34
12268,4070,179,2,90.16
12269,4071,7,1,243.37
12270,4071,24,3,88.43
12271,4071,40,2,19.37
12272,4071,41,2,11.79
12273,4072,186,1,12.58
12274,4072,136,3,275.36
12275,4073,177,2,46.48
12276,4073,67,2,67.72
12277,4073,72,3,15.14
12278,4073,199,1,81.59
12279,4073,137,3,129.99
12280,4074,74,1,20.6
12281,4074,114,2,90.04
12282,4075,100,3,78.39
12283,4075,138,2,95.11
12284,4075,125,1,29.32
12285,4075,136,3,275.36
12286,4076,53,2,279.09
12287,4077,200,2,42.9
12288,4078,97,1,39.89
12289,4078,159,2,111.85
12290,4078,122,4,45.37
12291,4079,95,4,24.85
12292,4079,151,3,24.05
12293,4079,31,3,31.37
12294,4079,74,2,20.6
12295,4080,105,2,21.94
12296,4080,190,3,77.58
12297,4080,16,1,51.22
12298,4081,64,1,31.58
12299,4082,15,3,17.34
12300,4082,176,3,66.13
12301,4082,1,1,22.0
12302,4082,194,2,80.45
12303,4083,2,3,54.44
12304,4084,140,3,79.39
12305,4084,78,3,41.29
12306,4085,133,4,32.1
12307,4085,144,1,83.09
12308,4086,25,3,50.41
12309,4086,30,1,68.73
12310,4087,23,3,122.77
12311,4088,82,1,100.61
12312,4088,69,2,135.36
12313,4088,152,1,40.55
12314,4088,187,4,73.71
12315,4088,83,4,96.3
12316,4089,16,2,51.22
12317,4090,25,4,50.41
12318,4091,131,2,47.33
12319,4091,182,4,29.78
12320,4091,38,3,139.58
12321,4091,110,1,12.14
12322,4092,179,3,90.16
12323,4092,36,1,316.51
12324,4092,102,3,24.05
12325,4092,150,2,45.27
12326,4093,2,3,54.44
12327,4093,153,2,26.02
12328,4093,185,1,60.57
12329,4094,191,4,83.28
12330,4094,99,2,26.88
12331,4094,18,4,97.85
12332,4095,117,4,88.11
12333,4095,184,1,50.82
12334,4095,183,3,41.18
12335,4096,72,3,15.14
12336,4096,195,2,46.37
12337,4096,74,2,20.6
12338,4096,125,1,29.32
12339,4096,52,4,23.37
12340,4097,53,2,279.09
12341,4097,105,1,21.94
12342,4098,16,2,51.22
12343,4098,186,3,12.58
12344,4098,198,2,166.16
12345,4098,77,1,62.26
12346,4098,155,3,49.95
12347,4099,198,2,166.16
12348,4100,28,2,27.57
12349,4100,75,3,60.72
12350,4100,13,1,144.87
12351,4100,13,2,144.87
12352,4101,57,3,20.41
12353,4102,129,3,25.86
12354,4102,101,3,55.45
12355,4102,175,2,122.58
12356,4102,6,2,57.92
12357,4103,11,4,37.93
12358,4103,62,4,120.08
12359,4103,94,2,277.01
12360,4103,125,3,29.32
12361,4104,16,4,51.22
12362,4104,43,4,109.67
12363,4104,4,3,67.24
12364,4105,141,2,20.89
12365,4105,142,2,116.11
12366,4106,23,1,122.77
12367,4106,22,3,23.67
12368,4106,173,2,56.75
12369,4106,100,2,78.39
12370,4107,147,2,53.97
12371,4108,48,2,32.23
12372,4108,144,2,83.09
12373,4109,179,4,90.16
12374,4109,190,3,77.58
12375,4109,87,3,101.09
12376,4109,82,4,100.61
12377,4110,121,3,260.81
12378,4111,181,3,31.71
12379,4111,26,3,26.57
12380,4111,117,4,88.11
12381,4111,183,1,41.18
12382,4111,99,2,26.88
12383,4112,145,3,127.09
12384,4112,61,4,89.64
12385,4113,163,4,133.75
12386,4114,135,4,94.78
12387,4114,72,3,15.14
12388,4114,139,3,20.58
12389,4114,126,3,19.04
12390,4114,14,1,21.13
12391,4115,155,3,49.95
12392,4115,121,2,260.81
12393,4115,34,4,112.15
12394,4116,58,4,361.14
12395,4117,82,2,100.61
12396,4118,60,3,30.31
12397,4118,90,4,31.72
12398,4119,141,2,20.89
12399,4119,93,1,35.85
12400,4119,48,1,32.23
12401,4120,25,3,50.41
12402,4120,43,3,109.67
12403,4120,68,4,53.84
12404,4121,157,3,167.48
12405,4121,13,3,144.87
12406,4121,179,2,90.16
12407,4121,129,1,25.86
12408,4121,167,1,52.61
12409,4122,31,2,31.37
12410,4123,126,3,19.04
12411,4123,72,3,15.14
12412,4123,90,2,31.72
12413,4123,26,3,26.57
12414,4123,11,1,37.93
12415,4124,127,4,77.79
12416,4124,72,3,15.14
12417,4124,65,2,254.68
12418,4125,62,2,120.08
12419,4125,102,2,24.05
12420,4125,28,1,27.57
12421,4125,31,3,31.37
12422,4126,82,1,100.61
12423,4126,92,3,30.21
12424,4126,76,4,115.55
12425,4126,32,4,49.61
12426,4126,13,1,144.87
12427,4127,88,1,94.71
12428,4127,75,2,60.72
12429,4128,78,2,41.29
12430,4128,168,1,62.02
12431,4128,125,3,29.32
12432,4129,80,4,37.68
12433,4130,51,3,31.58
12434,4130,134,1,32.51
12435,4130,26,1,26.57
12436,4130,80,1,37.68
12437,4130,117,1,88.11
12438,4131,99,4,26.88
12439,4131,150,2,45.27
12440,4131,60,2,30.31
12441,4131,190,2,77.58
12442,4132,25,2,50.41
12443,4132,76,4,115.55
12444,4132,119,1,78.45
12445,4133,17,2,293.92
12446,4133,55,3,112.05
12447,4134,44,4,57.39
12448,4134,159,4,111.85
12449,4134,10,2,302.64
12450,4135,124,2,110.37
12451,4135,190,4,77.58
12452,4135,175,4,122.58
12453,4136,7,4,243.37
12454,4136,98,4,94.35
12455,4136,79,2,11.13
12456,4136,178,1,71.35
12457,4137,131,2,47.33
12458,4138,45,1,30.6
12459,4138,185,3,60.57
12460,4138,33,3,26.0
12461,4138,43,1,109.67
12462,4138,99,4,26.88
12463,4139,80,2,37.68
12464,4139,51,4,31.58
12465,4139,7,1,243.37
12466,4139,169,4,50.6
12467,4139,186,3,12.58
12468,4140,40,4,19.37
12469,4140,118,1,67.6
12470,4141,135,1,94.78
12471,4141,16,3,51.22
12472,4141,78,4,41.29
12473,4142,53,3,279.09
12474,4142,17,2,293.92
12475,4142,150,4,45.27
12476,4143,185,2,60.57
12477,4143,7,2,243.37
12478,4143,3,4,39.46
12479,4143,65,2,254.68
12480,4144,197,3,72.17
12481,4144,162,1,47.03
12482,4144,2,1,54.44
12483,4145,147,1,53.97
12484,4145,36,1,316.51
12485,4145,38,1,139.58
12486,4145,81,4,251.49
12487,4146,36,2,316.51
12488,4146,194,2,80.45
12489,4146,16,2,51.22
12490,4146,120,2,99.47
12491,4147,111,3,51.45
12492,4148,136,3,275.36
12493,4148,33,2,26.0
12494,4148,134,4,32.51
12495,4149,44,2,57.39
12496,4149,200,4,42.9
12497,4149,57,2,20.41
12498,4149,103,4,365.7
12499,4149,147,1,53.97
12500,4150,105,1,21.94
12501,4150,77,4,62.26
12502,4150,104,3,49.96
12503,4150,109,4,16.06
12504,4151,163,3,133.75
12505,4151,97,1,39.89
12506,4152,57,1,20.41
12507,4153,161,4,61.19
12508,4153,53,3,279.09
12509,4153,137,4,129.99
12510,4153,44,2,57.39
12511,4154,138,3,95.11
12512,4154,198,3,166.16
12513,4155,149,2,35.48
12514,4155,26,4,26.57
12515,4155,50,2,42.32
12516,4155,146,2,102.69
12517,4156,160,3,48.29
12518,4156,104,1,49.96
12519,4157,118,1,67.6
12520,4158,79,2,11.13
12521,4158,36,3,316.51
12522,4159,97,2,39.89
12523,4159,121,4,260.81
12524,4160,138,4,95.11
12525,4160,143,2,112.5
12526,4161,48,4,32.23
12527,4161,65,2,254.68
12528,4161,156,2,27.19
12529,4162,141,4,20.89
12530,4163,80,1,37.68
12531,4163,155,2,49.95
12532,4163,60,2,30.31
12533,4163,119,4,78.45
12534,4163,65,4,254.68
12535,4164,169,3,50.6
12536,4164,129,4,25.86
12537,4164,82,1,100.61
12538,4165,91,2,41.32
12539,4166,53,2,279.09
12540,4166,80,4,37.68
12541,4166,186,3,12.58
12542,4166,173,1,56.75
12543,4166,156,4,27.19
12544,4167,72,1,15.14
12545,4167,124,4,110.37
12546,4167,151,4,24.05
12547,4168,40,3,19.37
12548,4168,55,3,112.05
12549,4169,40,3,19.37
12550,4169,136,1,275.36
12551,4169,195,4,46.37
12552,4170,94,2,277.01
12553,4170,55,1,112.05
12554,4170,181,2,31.71
12555,4170,30,3,68.73
12556,4171,169,1,50.6
12557,4171,39,2,27.76
12558,4171,103,3,365.7
12559,4171,134,4,32.51
12560,4171,175,2,122.58
12561,4172,21,3,49.64
12562,4172,133,2,32.1
12563,4172,119,3,78.45
12564,4173,34,3,112.15
12565,4173,21,3,49.64
12566,4174,131,3,47.33
12567,4174,147,2,53.97
12568,4174,197,1,72.17
12569,4175,179,4,90.16
12570,4176,90,3,31.72
12571,4176,18,2,97.85
12572,4176,72,2,15.14
12573,4177,161,2,61.19
12574,4177,109,1,16.06
12575,4177,193,4,88.49
12576,4177,138,2,95.11
12577,4178,35,3,143.71
12578,4179,135,4,94.78
12579,4180,195,2,46.37
12580,4180,86,1,61.13
12581,4180,36,3,316.51
12582,4180,189,3,52.39
12583,4180,120,2,99.47
12584,4181,194,4,80.45
12585,4181,23,1,122.77
12586,4181,45,4,30.6
12587,4181,94,1,277.01
12588,4181,59,4,134.41
12589,4182,137,2,129.99
12590,4182,97,4,39.89
12591,4182,134,4,32.51
12592,4182,139,1,20.58
12593,4183,1,2,22.0
12594,4183,122,1,45.37
12595,4183,183,2,41.18
12596,4183,75,1,60.72
12597,4184,61,4,89.64
12598,4184,1,4,22.0
12599,4184,138,2,95.11
12600,4184,125,1,29.32
12601,4184,91,3,41.32
12602,4185,40,4,19.37
12603,4185,124,3,110.37
12604,4185,196,4,34.62
12605,4185,129,3,25.86
12606,4185,178,4,71.35
12607,4186,122,2,45.37
12608,4187,195,1,46.37
12609,4187,66,4,8.08
12610,4187,1,1,22.0
12611,4187,79,3,11.13
12612,4188,10,4,302.64
12613,4188,121,4,260.81
12614,4188,94,3,277.01
12615,4189,127,1,77.79
12616,4189,117,3,88.11
12617,4189,18,4,97.85
12618,4189,26,2,26.57
12619,4189,187,4,73.71
12620,4190,67,2,67.72
12621,4190,65,2,254.68
12622,4190,102,4,24.05
12623,4190,105,4,21.94
12624,4190,38,2,139.58
12625,4191,108,1,25.76
12626,4191,137,4,129.99
12627,4191,73,4,35.91
12628,4192,187,3,73.71
12629,4192,141,2,20.89
12630,4192,132,4,90.34
12631,4192,30,4,68.73
12632,4192,67,2,67.72
12633,4193,16,1,51.22
12634,4194,120,3,99.47
12635,4194,67,3,67.72
12636,4194,196,1,34.62
12637,4195,101,4,55.45
12638,4195,132,2,90.34
12639,4195,122,1,45.37
12640,4196,139,2,20.58
12641,4196,56,3,21.69
12642,4196,90,2,31.72
12643,4197,53,1,279.09
12644,4198,116,4,12.28
12645,4199,111,4,51.45
12646,4199,191,3,83.28
12647,4200,149,4,35.48
12648,4200,139,1,20.58
12649,4201,77,4,62.26
12650,4201,163,4,133.75
12651,4201,163,4,133.75
12652,4201,10,3,302.64
12653,4202,141,3,20.89
12654,4202,71,1,31.98
12655,4202,164,4,45.26
12656,4202,183,2,41.18
12657,4203,21,1,49.64
12658,4203,146,4,102.69
12659,4203,55,1,112.05
12660,4203,143,2,112.5
12661,4204,18,1,97.85
12662,4204,140,2,79.39
12663,4204,124,3,110.37
12664,4205,61,3,89.64
12665,4206,142,3,116.11
12666,4207,139,4,20.58
12667,4207,6,3,57.92
12668,4208,57,2,20.41
12669,4208,28,3,27.57
12670,4208,77,4,62.26
12671,4208,40,3,19.37
12672,4208,165,1,128.81
12673,4209,113,3,299.39
12674,4209,159,1,111.85
12675,4209,112,2,248.75
12676,4210,82,3,100.61
12677,4211,49,4,41.68
12678,4211,200,2,42.9
12679,4211,186,2,12.58
12680,4211,24,3,88.43
12681,4211,98,2,94.35
12682,4212,110,2,12.14
12683,4213,177,2,46.48
12684,4214,106,4,57.62
12685,4215,109,1,16.06
12686,4216,49,2,41.68
12687,4216,80,3,37.68
12688,4216,116,4,12.28
12689,4216,96,3,63.04
12690,4216,2,2,54.44
12691,4217,181,2,31.71
12692,4218,139,4,20.58
12693,4218,105,2,21.94
12694,4218,50,3,42.32
12695,4218,196,1,34.62
12696,4219,141,3,20.89
12697,4219,194,1,80.45
12698,4219,29,3,104.7
12699,4219,46,3,30.38
12700,4219,95,1,24.85
12701,4220,135,3,94.78
12702,4220,154,2,31.82
12703,4220,28,1,27.57
12704,4220,179,1,90.16
12705,4220,124,4,110.37
12706,4221,43,4,109.67
12707,4221,104,4,49.96
12708,4222,109,3,16.06
12709,4222,11,4,37.93
12710,4222,36,4,316.51
12711,4223,110,1,12.14
12712,4223,145,1,127.09
12713,4223,148,1,76.06
12714,4224,155,2,49.95
12715,4224,111,1,51.45
12716,4224,63,4,48.34
12717,4225,172,4,17.99
12718,4225,94,4,277.01
12719,4225,195,3,46.37
12720,4225,136,1,275.36
12721,4225,35,2,143.71
12722,4226,188,2,95.91
12723,4226,106,1,57.62
12724,4226,115,3,22.59
12725,4226,6,1,57.92
12726,4226,197,1,72.17
12727,4227,198,4,166.16
12728,4228,66,2,8.08
12729,4228,72,4,15.14
12730,4228,194,1,80.45
12731,4228,32,1,49.61
12732,4229,42,2,19.87
12733,4229,5,2,83.94
12734,4230,88,2,94.71
12735,4230,107,4,25.16
12736,4230,123,3,71.08
12737,4230,24,4,88.43
12738,4231,61,3,89.64
12739,4231,116,2,12.28
12740,4232,32,3,49.61
12741,4232,117,1,88.11
12742,4232,35,3,143.71
12743,4232,188,3,95.91
12744,4233,153,2,26.02
12745,4233,86,4,61.13
12746,4234,154,3,31.82
12747,4234,71,4,31.98
12748,4234,86,4,61.13
12749,4235,136,1,275.36
12750,4235,98,4,94.35
12751,4235,1,3,22.0
12752,4236,83,1,96.3
12753,4236,57,3,20.41
12754,4236,68,2,53.84
12755,4236,20,3,118.73
12756,4236,118,4,67.6
12757,4237,85,4,332.89
12758,4237,76,3,115.55
12759,4238,82,2,100.61
12760,4238,2,3,54.44
12761,4238,191,1,83.28
12762,4238,78,3,41.29
12763,4239,1,1,22.0
12764,4239,160,2,48.29
12765,4239,128,2,20.75
12766,4240,3,4,39.46
12767,4240,117,2,88.11
12768,4240,135,4,94.78
12769,4240,57,4,20.41
12770,4240,140,2,79.39
12771,4241,103,1,365.7
12772,4241,53,3,279.09
12773,4241,171,1,53.95
12774,4242,49,2,41.68
12775,4242,197,3,72.17
12776,4242,63,3,48.34
12777,4242,180,1,47.14
12778,4242,198,4,166.16
12779,4243,185,3,60.57
12780,4243,130,2,90.71
12781,4243,121,2,260.81
12782,4244,139,4,20.58
12783,4244,14,2,21.13
12784,4244,18,1,97.85
12785,4244,134,1,32.51
12786,4244,151,1,24.05
12787,4245,113,1,299.39
12788,4246,135,4,94.78
12789,4246,151,1,24.05
12790,4246,122,4,45.37
12791,4247,99,3,26.88
12792,4247,156,3,27.19
12793,4247,42,2,19.87
12794,4247,183,1,41.18
12795,4247,199,1,81.59
